x,y,z,Bx,By,Bz,Bmag
-0.00540000014,-0.000599999912,-0.00149999978,0.212659553,2.26484553e-06,-2.50083394e-06,0.212659553
-0.00540000014,-0.000599999912,-0.00119999982,0.212660104,2.26945849e-06,-2.00147042e-06,0.212660104
-0.00540000014,-0.000599999912,-0.000899999868,0.212660134,2.29742727e-06,-1.54331792e-06,0.212660134
-0.00540000014,-0.000599999912,-0.000599999912,0.212660342,2.21088703e-06,-9.25560016e-07,0.212660342
-0.00540000014,-0.000599999912,-0.000299999956,0.212660804,2.54776387e-06,-1.33819412e-07,0.212660804
-0.00540000014,-0.000599999912,0,0.21266073,2.50178709e-06,1.16415322e-08,0.21266073
-0.00540000014,-0.000599999912,0.000300000422,0.212660715,2.34140316e-06,3.38070095e-07,0.212660715
-0.00540000014,-0.000599999912,0.000600000378,0.212660611,2.25375697e-06,1.05099753e-06,0.212660611
-0.00540000014,-0.000599999912,0.000900000334,0.212660164,2.2960885e-06,1.54523877e-06,0.212660164
-0.00540000014,-0.000599999912,0.00120000029,0.212660089,2.32265302e-06,2.00187787e-06,0.212660089
-0.00540000014,-0.000599999912,0.00150000025,0.212659568,2.26681732e-06,2.46131094e-06,0.212659568
-0.00540000014,-0.000599999912,0.0018000002,0.212659106,2.13569729e-06,2.68308213e-06,0.212659106
-0.00540000014,-0.000599999912,0.00210000016,0.21265848,2.01142393e-06,2.4412293e-06,0.21265848
-0.00540000014,-0.000599999912,0.00240000058,0.21265775,1.99703209e-06,2.2900058e-06,0.21265775
-0.00540000014,-0.000299999956,-0.00239999988,0.21265772,9.52160917e-07,-2.2383756e-06,0.21265772
-0.00540000014,-0.000299999956,-0.00209999993,0.212658241,1.08234235e-06,-2.29955185e-06,0.212658241
-0.00540000014,-0.000299999956,-0.00179999974,0.212658674,9.79038305e-07,-2.33598985e-06,0.212658674
-0.00540000014,-0.000299999956,-0.00149999978,0.21265927,1.10491237e-06,-2.19792128e-06,0.21265927
-0.00540000014,-0.000299999956,-0.00119999982,0.212659627,1.105509e-06,-2.09739665e-06,0.212659627
-0.00540000014,-0.000299999956,-0.000899999868,0.212659985,1.06805237e-06,-1.52323628e-06,0.212659985
-0.00540000014,-0.000299999956,-0.000599999912,0.212660238,1.19843753e-06,-7.59377144e-07,0.212660238
-0.00540000014,-0.000299999956,-0.000299999956,0.212660372,8.8170782e-07,-2.89233867e-07,0.212660372
-0.00540000014,-0.000299999956,0,0.212660551,1.14442082e-06,5.41331246e-09,0.212660551
-0.00540000014,-0.000299999956,0.000300000422,0.21266064,1.20701588e-06,4.96394932e-07,0.21266064
-0.00540000014,-0.000299999956,0.000600000378,0.212660179,1.25574297e-06,8.22707079e-07,0.212660179
-0.00540000014,-0.000299999956,0.000900000334,0.21265997,1.07967935e-06,1.52626308e-06,0.21265997
-0.00540000014,-0.000299999956,0.00120000029,0.212659597,1.1425218e-06,2.09739665e-06,0.212659597
-0.00540000014,-0.000299999956,0.00150000025,0.212659299,1.03950879e-06,2.22248491e-06,0.212659299
-0.00540000014,-0.000299999956,0.0018000002,0.212658718,1.12712587e-06,2.4123583e-06,0.212658718
-0.00540000014,-0.000299999956,0.00210000016,0.212658197,1.10383553e-06,2.29297439e-06,0.212658197
-0.00540000014,-0.000299999956,0.00240000058,0.212657675,1.12045382e-06,2.34262552e-06,0.212657675
-0.00540000014,0,-0.00239999988,0.212657705,-2.40979716e-08,-2.4959445e-06,0.212657705
-0.00540000014,0,-0.00209999993,0.212658063,-1.41793862e-07,-2.4625333e-06,0.212658063
-0.00540000014,0,-0.00179999974,0.212658659,-1.20096956e-07,-2.2611348e-06,0.212658659
-0.00540000014,0,-0.00149999978,0.212659225,1.215667e-07,-2.30630394e-06,0.212659225
-0.00540000014,0,-0.00119999982,0.212659508,3.8795406e-08,-1.8197461e-06,0.212659508
-0.00540000014,0,-0.000899999868,0.212659895,-6.8655936e-08,-1.79623021e-06,0.212659895
-0.00540000014,0,-0.000599999912,0.212660044,3.14903446e-08,-9.90810804e-07,0.212660044
-0.00540000014,0,-0.000299999956,0.212660342,-1.05486833e-07,-4.34345566e-07,0.212660342
-0.00540000014,0,0,0.212660283,-1.10696419e-07,-8.99890438e-08,0.212660283
-0.00540000014,0,0.000300000422,0.212660313,-1.27176463e-07,6.64556865e-07,0.212660313
-0.00540000014,0,0.000600000378,0.212660223,3.83661245e-08,1.08429231e-06,0.212660223
-0.00540000014,0,0.000900000334,0.212659925,-7.67176971e-08,1.79983908e-06,0.212659925
-0.00540000014,0,0.00120000029,0.212659538,7.52406777e-08,1.82189979e-06,0.212659538
-0.00540000014,0,0.00150000025,0.212659046,9.44855856e-08,2.28686258e-06,0.212659046
-0.00540000014,0,0.0018000002,0.212658718,-5.60758053e-08,2.29297439e-06,0.212658718
-0.00540000014,0,0.00210000016,0.212658122,-1.34052243e-07,2.52487371e-06,0.212658122
-0.00540000014,0,0.00240000058,0.212657511,2.20970833e-08,2.38622306e-06,0.212657511
-0.00540000014,0.000300000422,-0.00239999988,0.212657839,-8.87856004e-07,-2.48395372e-06,0.212657839
-0.00540000014,0.000300000422,-0.00209999993,0.212658182,-8.89442163e-07,-2.43663089e-06,0.212658182
-0.00540000014,0.000300000422,-0.00179999974,0.212658674,-1.10597466e-06,-2.72836769e-06,0.212658674
-0.00540000014,0.000300000422,-0.00149999978,0.212659314,-1.08273525e-06,-2.31107697e-06,0.212659314
-0.00540000014,0.000300000422,-0.00119999982,0.212659389,-9.73508577e-07,-2.200366e-06,0.212659389
-0.00540000014,0.000300000422,-0.000899999868,0.212660059,-9.18633305e-07,-1.50117557e-06,0.212660059
-0.00540000014,0.000300000422,-0.000599999912,0.212660298,-1.21473568e-06,-1.33714639e-06,0.212660298
-0.00540000014,0.000300000422,-0.000299999956,0.212660313,-1.21057383e-06,-3.85567546e-07,0.212660313
-0.00540000014,0.000300000422,0,0.212660581,-1.1609809e-06,8.61473382e-09,0.212660581
-0.00540000014,0.000300000422,0.000300000422,0.212660581,-1.26488158e-06,7.67759047e-07,0.212660581
-0.00540000014,0.000300000422,0.000600000378,0.212660402,-1.29723048e-06,1.18126627e-06,0.212660402
-0.00540000014,0.000300000422,0.000900000334,0.212660119,-9.23624611e-07,1.49407424e-06,0.212660119
