x,y,z,Bx,By,Bz,Bmag
-0.0900000036,-0.0400000028,0.0149999931,0.0490578488,-3.48215735e-07,6.36684354e-06,0.0490578492
-0.0900000036,-0.0350000039,-0.025000006,0.0490532368,-2.04214552e-06,-3.46949946e-06,0.049053237
-0.0900000036,-0.0350000039,-0.0200000033,0.0490553603,3.52799816e-08,-4.29507918e-06,0.0490553604
-0.0900000036,-0.0350000039,-0.0150000006,0.0490585789,-1.36851668e-08,-5.9425638e-06,0.0490585793
-0.0900000036,-0.0350000039,-0.0100000054,0.0490604118,1.17537832e-06,-5.3936883e-06,0.0490604121
-0.0900000036,-0.0350000039,-0.00500000268,0.0490626395,2.23580719e-06,-2.63783477e-06,0.0490626396
-0.0900000036,-0.0350000039,-7.4505806e-09,0.0490639284,2.59521403e-06,5.62786227e-08,0.0490639285
-0.0900000036,-0.0350000039,0.00499999523,0.049062632,2.72975603e-06,3.77431297e-06,0.0490626322
-0.0900000036,-0.0350000039,0.00999999791,0.0490600802,1.36381368e-06,5.18065599e-06,0.0490600805
-0.0900000036,-0.0350000039,0.0149999931,0.0490584299,-8.33344529e-07,6.23045617e-06,0.0490584303
-0.0900000036,-0.0350000039,0.0199999958,0.0490550473,-4.03410695e-07,4.9800542e-06,0.0490550476
-0.0900000036,-0.0350000039,0.0249999985,0.0490536317,-2.65656513e-06,3.33694425e-06,0.0490536319
-0.0900000036,-0.0300000012,-0.0300000012,0.0490514413,-2.15102773e-06,-1.74968318e-06,0.0490514413
-0.0900000036,-0.0300000012,-0.025000006,0.0490533002,-1.04855235e-06,-4.63887272e-06,0.0490533004
-0.0900000036,-0.0300000012,-0.0200000033,0.0490557812,-2.79492269e-07,-4.74714034e-06,0.0490557814
-0.0900000036,-0.0300000012,-0.0150000006,0.0490581207,6.74206717e-07,-5.07733739e-06,0.049058121
-0.0900000036,-0.0300000012,-0.0100000054,0.0490610674,-1.47711603e-07,-5.387481e-06,0.0490610677
-0.0900000036,-0.0300000012,-0.00500000268,0.0490617454,1.55880889e-06,-2.68587337e-06,0.0490617455
-0.0900000036,-0.0300000012,-7.4505806e-09,0.0490618683,1.35152254e-06,-4.27256964e-07,0.0490618684
-0.0900000036,-0.0300000012,0.00499999523,0.0490621068,1.09996733e-06,2.68984559e-06,0.0490621068
-0.0900000036,-0.0300000012,0.00999999791,0.0490603931,4.26827796e-07,5.31911974e-06,0.0490603934
-0.0900000036,-0.0300000012,0.0149999931,0.0490580089,3.47733931e-07,4.3539294e-06,0.0490580091
-0.0900000036,-0.0300000012,0.0199999958,0.0490553267,-1.46430239e-07,4.62836215e-06,0.0490553269
-0.0900000036,-0.0300000012,0.0249999985,0.0490535423,-8.96957772e-07,4.7977037e-06,0.0490535426
-0.0900000036,-0.0300000012,0.0299999937,0.0490515158,-2.57127272e-06,1.34282436e-06,0.0490515158
-0.0900000036,-0.025000006,-0.0350000039,0.0490517169,-1.80422296e-06,3.07943992e-07,0.049051717
-0.0900000036,-0.025000006,-0.0300000012,0.0490523838,-1.68046586e-06,-1.55631233e-06,0.0490523838
-0.0900000036,-0.025000006,-0.025000006,0.0490529686,3.01155865e-07,-3.34926381e-06,0.0490529687
-0.0900000036,-0.025000006,-0.0200000033,0.0490550175,-8.40370149e-07,-3.47805189e-06,0.0490550177
-0.0900000036,-0.025000006,-0.0150000006,0.0490581132,1.45158765e-07,-5.32540662e-06,0.0490581135
-0.0900000036,-0.025000006,-0.0100000054,0.049060408,2.7991814e-07,-3.83716679e-06,0.0490604082
-0.0900000036,-0.025000006,-0.00500000268,0.0490604676,1.56096132e-06,-1.30940498e-06,0.0490604677
-0.0900000036,-0.025000006,-7.4505806e-09,0.0490622073,6.11225801e-07,1.0126646e-06,0.0490622074
-0.0900000036,-0.025000006,0.00499999523,0.0490609631,1.43202635e-06,1.63332516e-06,0.0490609631
-0.0900000036,-0.025000006,0.00999999791,0.04905954,5.04675199e-07,4.42970349e-06,0.0490595402
-0.0900000036,-0.025000006,0.0149999931,0.0490583554,-3.10315158e-07,5.27662587e-06,0.0490583557
